Số chứng từ,Ngày tạo,Người tạo,Loại kế hoạch,Ghi chú 1,Vật tư,Tên vật tư,Đvt 1,Số lượng 1,HSQĐ,Đvt 2,Số lượng 2,Ghi chú 2,Mục đích sử dụng,Ngày sử dụng
EP2309-0063,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa hộp số AS55 của máy sợi, và thay thế cho máy rút dây ép kiện.",0903900060000000,VAN CHỈNH ÁP KHÍ REN 10/ 6LY,Cái,10,1,Cái,10,,Máy rút dây.,9/24/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",0904801030000000,Bánh răng M=3; Z=41 - lỗ cốt phi 25 -then 7x3 - dày 33mm.,CAI,4,1,CAI,4,,Thay thế cho máy in cuộn số 5.,9/22/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",5200111230000000,Chìa khóa vòng - miệng 44mm.,CAI,2,1,CAI,2,,Tháo máy ép kiện. JUMBO,9/22/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",09050001200000000,"CÀ RÁ REN NGOÀI 42, REN TRONG 34",CAI,2,1,CAI,2,,"Thay thế cho máy ép kiện,",9/22/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",090570207000000,Phớt dầu 28x50x8mm.,CAI,4,1,CAI,4,,"Thay thế cho máy ép kiện,",9/22/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",0901400310000000,Tấm Amiang khổ 1000x0.5mm,Mét,1,1,Mét,1,,"Thay thế cho máy ép kiện,",9/22/2023
EP2309-0062,9/18/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy ép kiện JUMBO số 2, máy in cuộn số 5, và máy sợi LH1.",0923700330000000,Bulong lục giác âm M16x45mm.,CON,20,1,CAI,20,,Lắp cho máy sợi số LH1.,9/22/2023
EP2309-0071,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.,0902208940000000,Rotary. encoder 8.KIH40.043B.0100.0030.F006,CAI,2,1,CAI,2,,Thay thế dự phòng.,9/25/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-DMC,Dung môi Chỉnh,KG,75,1,KG,75,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,1,KG,25,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,1,KG,1020,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-FL10,Đỏ Cam 10 FL,KG,50,1,KG,50,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-FL92,Đen 92 FL,KG,50,1,KG,50,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-FLXL3415C,Xanh Lá 3415C FL,KG,25,1,KG,25,,MAY IN,9/22/2023
EP2309-0069,9/19/2023,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP - ĐƠN HÀNG DONGWON, INTER, 48LUMUT(SO2309-0041, SO2309-0043, SO2309-0017)",MDM-PGTB,Phụ Gia Tăng Bám,KG,10,1,KG,10,,MAY IN,9/22/2023
EP2309-0074,9/19/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0042 - LOTTE,040010014000000,Chỉ may PP multiflament 900D,KG,13.4,1,KG,13.4,SO2309-0042 - LOTTE,,9/21/2023
EP2309-0070,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của phòng kỹ thuật và vật tư thay thế cho xe nâng dầu.,0908700090000000,bình Agr hàn tig,Bình,1,1,Bình,1,,Phòng kỹ thuật.,9/22/2023
EP2309-0071,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.,0905600220000000,Sensor báo màu (Photoelect sensor with Glass Hood) –Mã : 11981003000,Cái,20,1,Cái,20,,Thay thế dự phòng.,9/25/2023
EP2309-0071,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.,0917400120000000,Băng keo điện chống thấm nước Nitto N.15,Cuộn,4,1,Cuộn,4,,Thay thế dự phòng.,9/25/2023
EP2309-0068,9/19/2023,Nguyễn Dũng Trung,Theo bộ phận,Dây cột bao,0920600100000000,DÂY CỘT BAO,Kg,100,1,Kg,100,,,9/21/2023
EP2309-0072,9/19/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0040 - UNIPACK,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,200,1,KG,200,SO2309-0040 - UNIPACK,,9/25/2023
EP2309-0070,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của phòng kỹ thuật và vật tư thay thế cho xe nâng dầu.,0908700180000000,Bình ắc quy 12V - 90A ( bình khô),CAI,1,1,CAI,1,,Thay thế cho xe nâng.,9/22/2023
EP2309-0071,9/19/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,40,1,CAI,40,,Thay thế dự phòng.,9/25/2023
EP2309-0073,9/19/2023,Nguyễn Dũng Trung,Theo bộ phận,"Đơn hàng mãu Furukawa
Chỉnh hệ số quy đổi tạo lại",10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,8000,0.03,KG,240,Đơn hàng mãu Furukawa,,9/21/2023
EP2309-0067,9/19/2023,Nguyễn Dũng Trung,Theo bộ phận,Tem Fukunaga,10TEM-TU001-04-0000,"Tem bao jumbo 106x106x135(cm) (FKN), KT tem: 110.0x100.0(mm); TL: 1.0g/cái",Cái,500,0.001,KG,0.5,SO2309-0023 - FUKUNAGA,,9/20/2023
EP2309-0081,9/20/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT KHẮC DONGWON PO11-KHẮC NGHỊCH 5MM SO2309-0012,5200109060000000,Dongwon 122-A,CM2,10000,1,CM2,10000,,MAY IN,9/23/2023
EP2309-0078,9/20/2023,Nguyễn Thị Hưởng,Theo bộ phận,Mua nhớt sử dụng cho SX,0700100030000000,nhớt 10,LIT,2000,1,LIT,2000,,,9/25/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0900400010000000,BẠC ĐỒNG GIAO ĐỘNG 6x12x12 (Nova6 063510),CAI,200,1,CAI,200,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0079,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư làm đường máng điện cho máy sợi LOHIA1.,0900500250000000,Bát nối máng điện 100x150x1.5mm,CAI,150,1,CAI,150,,,9/24/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0901100170000000,Bạc đạn SKF 6000-2Z/C3,CAI,100,1,CAI,100,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,1500,1,CAI,1500,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0080,9/20/2023,Hoàng Văn Khiêm,Theo bộ phận,"Xây mương dẫn nước lối đi bên đường, xây chậu cảnh",0908100011000000,xi măng sao mai,BAO,150,1,BAO,150,,,9/22/2023
EP2309-0076,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của PKT.,0922700090000000,"lưỡi cưa sắt vòng phi 458mm.Bản rộng 12mm, dày 0.6mm( theo mẫu)",CAI,5,1,CAI,5,,GC-SC.,9/24/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0905200140000000,"Đai trên 10 lỗ, HENGLY (Grommet band) Mã: 6S-01-53",Cái,540,1,Cái,540,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0905200150000000,"Đai dưới 10 lỗ, HENGLY (Grommet band) Mã: 6S-01-54",Cái,540,1,Cái,540,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0080,9/20/2023,Hoàng Văn Khiêm,Theo bộ phận,"Xây mương dẫn nước lối đi bên đường, xây chậu cảnh",0909000030000000,cát xây dựng,M3,5,1,M3,5,,,9/22/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0918800020000000,GO 310 LH mã 11158248110,Cái,8000,1,Cái,8000,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0903200080000000,Càng dao động RX6.1 mã: Z2C - 02182B,CAI,100,1,CAI,100,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800014000000,Cốt kẹp đai RX6.1 mã: AVZS - 05037,CAI,200,1,CAI,200,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800015000000,Bạc nhôm bánh xe cam RX6.1 mã: ZUA - 05155A,CAI,800,1,CAI,800,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,800,1,CAI,800,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800017000000,Nắp chụp bánh xe cam RX6.1 mã: Z4U - 01491A,CAI,800,1,CAI,800,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,800,1,CAI,800,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0909300023000000,Ống lăn đai RX6.1 mã: Z4U - 00010B,CAI,1080,1,CAI,1080,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0923800021000000,Cốt chân đế nhôm RX6.1 mã: AVZS - 05056,CAI,540,1,CAI,540,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0082,9/20/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0030 - DONGWON,5200111200000000,Vòng dệt đường kính 248mm -  khoan 3 lỗ 6mm (khoan bên hông). Chia làm 3 tai khoảng cách đều nhau.,CAI,1,1,CAI,1,SO2309-0030 - DONGWON,,9/22/2023
EP2309-0080,9/20/2023,Hoàng Văn Khiêm,Theo bộ phận,"Xây mương dẫn nước lối đi bên đường, xây chậu cảnh",0918200040000000,Gạch đinh,VIEN,3000,1,VIEN,3000,,,9/22/2023
EP2309-0077,9/20/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0018 - MATANG,5200100076000000,"Ống giấy mới, phi trong 76.5mm, dày 15mm, dài 176cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,25,1,ONG,25,SO2309-0018 - MATANG,,9/22/2023
EP2309-0077,9/20/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0018 - MATANG,5200101500000000,"Ống giấy mới, dài 183cm(+1/-0), ĐK trong: 76.5mm, Dày: 15mm(+1/-0), độ bền nén: >=270kgF/100mm",ONG,5,1,ONG,5,SO2309-0018 - MATANG,,9/22/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0904801040000000,Cốt ống lăn đai HENGLY (Alex) Mã: 6S-01.3-2,CAI,50,1,CAI,50,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0075,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì 15 máy dệt Hengly Lồng.,0926600160000000,Chân đế nhôm HENGLY (Stand) Mã: 6S-01-5,CAI,50,1,CAI,50,,Bảo trì máy dệt Hengly.,10/20/2023
EP2309-0079,9/20/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư làm đường máng điện cho máy sợi LOHIA1.,0905501200000000,Sắt la 50x8x3000mm,CAY,27,1,CAY,27,,,9/24/2023
EP2309-0081,9/20/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT KHẮC DONGWON PO11-KHẮC NGHỊCH 5MM SO2309-0012,52001051220000000,DONGWON 121A,CM2,10000,1,CM2,10000,,MAY IN,9/23/2023
EP2309-0082,9/20/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2309-0030 - DONGWON,5200111300000000,Vòng dệt đường kính 241mm-khoan 3 lỗ 6mm (khoan bên hông) chia làm 3 tai khoảng cách đều nhau,VONG,5,1,VONG,5,SO2309-0030 - DONGWON,,9/22/2023
EP2309-0083,9/21/2023,Nguyễn Dũng Trung,Theo bộ phận,Taical mẫu test - Thành đặt về,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,1500,1,KG,1500,Taical mẫu test - Thành đặt về,,9/24/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0905500910000000,Sắt hộp tráng kẽm 100x100x3mm,CAY,5,1,CAY,5,,,9/26/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",5200110160000000,"Que Hàn Sắt 2,5",Hộp,8,1,Hộp,8,,,9/26/2023
EP2309-0086,9/21/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT MUA XÀ PHÒNG RỬA CHÉN  CHO BP TẠP VỤ THÁNG 10.2023,5200110650000003,Xà phòng rửa chén,THUNG,4,1,THUNG,4,,,9/25/2023
EP2309-0084,9/21/2023,Nguyễn Dũng Trung,Theo bộ phận,Bổ sung số lượng thực thế mẫu Jumbo GFI,10ROP-PEWHI-02-0613,"Dây ROPE PE (C3), D6mm x 13g/m, trắng đục.",M,2710,0.013,KG,35.23,Jumbo GFI,,9/25/2023
EP2309-0084,9/21/2023,Nguyễn Dũng Trung,Theo bộ phận,Bổ sung số lượng thực thế mẫu Jumbo GFI,10PVC-D1602-02-0000,"Ống nhựa lưới PVC D16mm, dày 2mm, màu trắng trong; TL: 100g/m",M,45,0.1,KG,4.5,Jumbo GFI,,9/25/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0905500940000000,Sắt hộp tráng kẽm 30x60x1.8mm. - Dài 6000mm,CAY,7,1,CAY,7,,,9/26/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0905500790000000,Sắt tấm 200x200x10mm.,TAM,4,1,TAM,4,,,9/26/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0902209840000000,Con lăn sơn tạo vân gỗ.,CAI,2,1,CAI,2,,,9/26/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0904500390000000,Sơn Màu giả gỗ.,KG,5,1,KG,5,,,9/26/2023
EP2309-0085,9/21/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư làm mái hoa dãy nhà HCNS cũ vào cổng 02. Và sử dụng hằng ngày của PKT,",0905502040000000,Sắt ống tráng kẽm phi 49 x1.5mm - dài 6000mm.,CAY,3,1,CAY,3,,,9/26/2023
EP2309-0093,9/22/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT KHẮC PRESTSI - KHẮC NGHỊCH 5MM.,5200107320000000,Yellow Horse,CM2,10000,1,CM2,10000,,MAY IN,9/26/2023
EP2309-0089,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"HẠT MÀU
3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,150,1,KG,150,3 CONT TÚI PERU,,9/29/2023
EP2309-0089,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"HẠT MÀU
3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-EMH4022,Hạt màu đỏ EMH4022 - Châu âu,KG,425,1,KG,425,3 CONT TÚI PERU,,9/29/2023
EP2309-0089,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"HẠT MÀU
3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-EMH5022,Hạt màu XANH NGỌC EMH5022. [EuP],KG,175,1,KG,175,3 CONT TÚI PERU,,9/29/2023
EP2309-0092,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KG,75,1,KG,75,3 CONT TÚI PERU,,9/29/2023
EP2309-0089,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"HẠT MÀU
3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,325,1,KG,325,3 CONT TÚI PERU,,9/29/2023
EP2309-0092,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",HAT-PPM9600,Hạt nhựa PP M9600,KG,200,1,KG,200,SO2309-0050 - MẪU SMY,,9/29/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0901100290000000,BẠC ĐẠN 30206,CAI,2,1,CAI,2,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0901300030000000,Bulong đầu lục giác ngoài M10x30mm.,CAI,100,1,CAI,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0901300150000000,Bulong đầu lục giác ngoài  M8X30mm,CAI,100,1,CAI,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0901300730000000,Bulong đầu lục giác ngoài M12x30mm,CAI,100,1,CAI,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0087,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,Ống giấy cũ,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,2000,1,KG,2000,,,9/25/2023
EP2309-0092,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"3 CONT TÚI PERU
SO2309-0051
SO2309-0052
SO2309-0053",040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,700,1,KG,700,3 CONT TÚI PERU,,9/29/2023
EP2309-0088,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"PALLET
SO2309-0040 - UNIPACK
SO2309-0035 - AGRIFFED
SO2303-0019 - DONGWON",5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,20,1,CAI,20,SO2308-0036 - UNIPACK,,9/25/2023
EP2309-0088,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"PALLET
SO2309-0040 - UNIPACK
SO2309-0035 - AGRIFFED
SO2303-0019 - DONGWON",5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,1,CAI,40,SO2309-0003 - UNIPACK,,9/28/2023
EP2309-0088,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"PALLET
SO2309-0040 - UNIPACK
SO2309-0035 - AGRIFFED
SO2303-0019 - DONGWON",5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,1,CAI,40,SO2309-0040 - UNIPACK,,10/13/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0904600050000000,Tán trắng 8LY,CAI,100,1,CAI,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0904600010000000,TÁN 10LY,CAI,100,1,CAI,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0091,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư lắp máy dệt NOVA 61.,0904600060000000,TÁN 12LY,Con,100,1,Con,100,,Lắp máy dệt NOVA 61,9/28/2023
EP2309-0088,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"PALLET
SO2309-0040 - UNIPACK
SO2309-0035 - AGRIFFED
SO2303-0019 - DONGWON",5200110040000000,"Pallet gỗ 1.1mx1.1mx.0.15m pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",Cái,36,1,Cái,36,SO2309-0035 - AGRIFFED,,10/15/2010
EP2309-0088,9/22/2023,Nguyễn Dũng Trung,Theo bộ phận,"PALLET
SO2309-0040 - UNIPACK
SO2309-0035 - AGRIFFED
SO2303-0019 - DONGWON",5200110040000000,"Pallet gỗ 1.1mx1.1mx.0.15m pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",Cái,28,1,Cái,28,SO2303-0019 - DONGWON,,10/15/2010
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0902100920000000,"Dây đai răng bước H, Khoảng cách răng 12.7mm - bản 45mm, chất liệu PU lõi thép - dài 5400mm",M,1,1,SOI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0902209850000000,Dây thắng tay xe nâng hạ WP500.,SOI,1,1,SOI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0917300060000000,Dũa hợp kim Tròn dài 200mm.,CAI,1,1,CAI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0917300070000000,Dũa hợp kim Tam giác dài 200mm.,CAI,1,1,CAI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0917300080000000,Dũa hợp kim dẹp dài 200mm.,CAI,1,1,CAI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
EP2309-0090,9/22/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư sửa chữa máy cắt auto và sửa chữa hộp số máy sợi, và vật tư sử dụng của NV phòng kỹ thuật.",0917300090000000,Dũa hợp kim Bán nguyệt dài 200mm.,CAI,1,1,CAI,1,,"Sửa chữa máy móc thiết bị,",9/28/2023
